artist tags
Queen |classic rock, rock, 80s, hard rock, glam rock, british, Queen, 70s, pop, Progressive rock, alternative, male vocalists, freddie mercury, pop rock, legend, classic, UK, art rock, metal, heavy metal, favorites, glam, oldies, english, arena rock, rock opera, 90s, alternative rock, Awesome, guitar, indie, england, opera rock, Progressive, legends, Symphonic Rock, Love, soft rock, epic, british rock, Favorite, Pop-Rock, brian may, punk, Best Band EVER, london, Favourites, 80's, Favorite Artists, funk, Rock and Roll, singer-songwriter, electronic, male vocalist, genius, psychedelic, 80s rock, United Kingdom, classics, roger taylor, favourite, amazing, indie rock, Legendary, rock n roll, best, stadium rock, album rock, dance, jazz, john deacon, Classical, British Metal, punk rock, Psychedelic Rock, cool, 60s, emo, blues, Grunge, Soundtrack, favourite artists, Disco, new wave, britpop, melodic rock, soul, experimental, female vocalists, Power metal, great, 70's, piano, 1970s, Favorite Bands, folk, good music, fun, melodic, My Favorites|
alt-J |indie, electronic, british, alternative, indie pop, experimental, indie rock, male vocalists, Experimental Rock, alternative rock, rock, psychedelic folk, art rock, quirky, Mellow, Avant-Garde, art pop, piano, folk, UK, folktronica, psychedelic, pop, Leeds, english, alternative pop, indie electro, indietronica, dream pop, black metal, 10s, turkish rock, listen, indie folk, hipster, Neo-Psychedelia, alt-J, math rock, indie electronic, england, Electro Pop, electronica, want to see live, sound of soul, 00s, turkish alternative rock, turkish, seen live, beentheredonethat, unexpectedly awesome, band, Complete Discography, under 2000 listeners, indie-pop, falsetto, United Kingdom, permafrost, altmosfer, indie hetero, Cerebral, trip-hop, Electro Indie, southside 2013, hipster scum, geohash:gcwfh9zyjg16, All, terrible, hipsters, virou modinha, overrated, eletronic, overrated piece of shit, Favourites, chill, Awesome, noise, chillout, turkey, luisterpaal, alt j, folkstep, ambient, 00s alternative, alternativ, Experimental pop, untrve, hurricane 2013, Splendour in the Grass, hipster pop, southampton, 10s pop, clean, bands i've seen live, live gezien, english band, best of 2012, seen-live, good tier, british band, pornogrind|
Wiz_Khalifa |Hip-Hop, rap, underground hip-hop, hip hop, pittsburgh, Wiz Khalifa, american, Hip Hop/Rap, east coast rap, underground, Pennsylvania, hiphop, taylor gang, Stoner Rap, weed, East Coast, USA, weed smoking music, 2010s, new hip-hop to bounce my body to, yung dynasty, Dope, rnb, Black and Yellow, trap, alternative rap, pop rap, swag, big sean, United States, underground rap, stoner, male vocalists, pukkelpop 2011, wiz, atlanta, 00s, hip-hop/rap, flow, wow i likie what he says, alternative hip-hop, 2011, newschool, Witness To The Struggle, north dakota, new, All, paper plane gang, overrated, Stoner Music, pittsburgh hip-hop, bad songs, pop, hardcore hip-hop, actor, Snoop Dogg, autotuned my entire song into massive hook, duuuuuuuuuuuuuuuuuuuuuuuuuuuuude smoked 12 bowls last night, Rapper, rab radio, Tonio Anthony, bands i've seen live, 2005, e-walker, morning noon night, singer-songwriter, Artists I have seen Live, Minot, Eminem, Whiz Kalifah, trap rap, new wave rap, tyga, kid ink, memphis, maconha, weed-rap, Steel City, juicy j, Trill, east coast hip-hop, east coast hip hop, Dakota, High times, Willie Nelson, Favorite Artists, el, yancy tate, hipster, 420, dance, excess depth, underground hip hop, urban, want to see live, The Project 605, seen live, besthiphop, FeliciaRayneMcCloud, steampad|
Avicii |House, electronic, dance, Progressive House, electro house, swedish, electronica, club, Sweden, Avicii, EDM, electro, trance, dj, tech house, dubstep, pop, folktronica, stockholm, deep house, country, techno, soul, bluegrass, eurodance, 2006, Avicci, Tim Bergling, electronic musician, 00s, party, tim berg, groove, Arena, country house, nojavan, 10s, house music, 2010s, chillout, hey brother, Tiesto, All, Vocal Dance, swedish house, club house, schlager techno, producer, sachen die ich gerne hoeren mag, holloween skitz0rz, uitluisteren artist, Skitz0rz, Trance House Techno, surprise, 3, av, world, progressive trance, my dance room, sunflower, aloe blacc, live, swe, chill, male, dupstep, World Music, idm, Progressive, neither idm nor edm, vocal house, edimar, kyau and albert, tl, oh god my ears, uk singles chart, what am i doing with my life, feed me, General Pop Vocal, whoever likes this music should be stabbed in the face, super mash bros, sound waves, Swedish DJ, club-mix, Adam lambert, nu-bluz, 2014, this shit is SICK, kishan, 2015, Joachim Garraud, Afrojack, gareth emery, swwg, electronica:house, international beatport chart, deep house house electro house, techno    tech house soulful house, sam rachel king, listened but not scrobbled|
Tame_Impala |Psychedelic Rock, psychedelic, indie rock, australian, rock, indie, Neo-Psychedelia, alternative, space rock, experimental, psychedelic pop, Lo-Fi, dream pop, shoegaze, Stoner Rock, australia, alternative rock, 00s, Progressive rock, perth, 10s, electronic, neo-psychedelic, Garage Rock, Acid Rock, 2010s, garage, George Ellias, blues rock, psych, Experimental Rock, ellias, Dreamy, tame impala, Progressive, male vocalists, 2000s, blues, Retro, listen, retro rock, new psychedelia, later, All, cheescakes, synth rock, summer, seen live, krautrock, 00's, male vocalist, pop, Awesome, Summery, neo-progressive, brilliant, stoner, over a million scrobbles, jesus christ, hits that spot, Pop-Rock, noise rock, over ten million scrobbles, this makes me so happy, alcohol, falsetto, alcohol rock, 2010, unlistenable garbage, relevant magazine, favorites, well fuck, Coachella 2013, indie pop, seen live twice, best of 2010, chillout, surf rock, indiewave, seen live more than once, high, classic rock, southside 2013, chillwave, epic piece of music, tetrahydrocannabinol-dauerkonsumenten-musik, keiaspissed, garage rock revival, chill, southside 2011, Beatles 2point0, groovy, seen live 2013, Aussie, bands ive seen live, a campire and a tent and a flashlight and some matches and a tree and that river and my glasses and a spaceship and a really really big bear but the bear is really really far away, lo-fi rock, Checking out, listen later, don't forget|
Foo_Fighters |rock, alternative rock, Grunge, alternative, hard rock, post-grunge, foo fighters, indie, american, punk, 90s, indie rock, Dave Grohl, metal, Post Grunge, punk rock, USA, favorites, 00s, pop, male vocalists, classic rock, emo, seattle, acoustic, Nirvana, Awesome, Favourites, pop rock, hardcore, guitar, foo, Stoner Rock, Favorite, alt rock, Progressive rock, electronic, want to see live, seen live, modern rock, washington, psycho metal, psychometal, heavy metal, Favorite Artists, Pop-Rock, Favorite Bands, Favourite bands, cool, Nu Metal, singer-songwriter, britpop, 80s, chillout, male vocalist, Grunge Rock, electronica, screamo, jazz, Hip-Hop, overrated, Love, PsychoMetal4Life, death metal, favourite artists, thrash metal, 90s Rock, power pop, post-punk, folk, the best, foofighters, live, favourite, funk, dance, new wave, us, pop punk, fun, music, my music, United States, Rock and Roll, great, Bands I have seen live, My Favorites, foos, indie pop, amazing, ska, pet cemetery, male, good, female vocalists, beautiful, metalcore, rap, live gesehen, Acoustic Rock|
Eminem |rap, Hip-Hop, hip hop, Eminem, pop, american, detroit, hiphop, Gangsta Rap, slim shady, male vocalists, alternative, rock, hardcore rap, 90s, 00s, Shady, USA, singer-songwriter, d12, Aftermath, emo, Michigan, dance, white rap, midwest rap, rnb, Horrorcore, detroit rap, legend, Marshall Mathers, comedy, Officially Shit, male vocalist, favorites, best, Rap and Hip-Hop, hardcore, male, genius, psycho metal, psychometal, Awesome, PsychoMetal4Life, american rap, metal, cool, female vocalists, punk, Midwest, Great Lyricists, electronic, Favorite, United States, political, indie, rapcore, 50 Cent, 2000s, soul, pop rap, white rapper, shady records, EM, angry, mainstream, Rapper, classic rock, alternative rock, electronica, good rap, dr dre, all things annoying in the world put together into one stupid bitch, Favorite Artists, Favourites, good, Guilty Pleasures, english, 80s, humor, funny, gangsta, sexy, Love, hip-pop, pet cemetery, chillout, not afraid, hip-hop and rap, stan, the worst thing ever to happen to music, punk rock, fun, funk, stupid, alternative rap, Detroit Hip-Hop, 2000, bitch, stfu|
David_Bowie |glam rock, rock, classic rock, 80s, alternative, british, pop, 70s, glam, singer-songwriter, art rock, experimental, david bowie, new wave, alternative rock, indie, electronic, male vocalists, Progressive rock, bowie, 90s, proto-punk, Experimental Rock, UK, 60s, psychedelic, hard rock, pop rock, ambient, post-punk, classic, soul, legend, genius, english, britpop, favorites, Blue-Eyed Soul, indie rock, god, industrial, Psychedelic Rock, Avant-Garde, england, punk, folk, oldies, electronica, 00s, funk, dance, krautrock, male vocalist, london, Awesome, sexy, folk rock, space rock, Favourites, Soundtrack, Favorite, Favorite Artists, jazz, Rock and Roll, synth pop, Progressive, 80's, cool, Love, eclectic, avantgarde, art pop, Pop-Rock, blues, metal, album rock, Great Lyricists, 1970s, rock n roll, male, 70's, want to see live, United Kingdom, singer songwriter, Pop/Rock, favourite artists, favourite, industrial rock, punk rock, indie pop, Disco, amazing, art-rock, Dance-Rock, quirky, 1980s, classics, instrumental, Hip-Hop, post-rock|
Mark_Ronson |funk, british, pop, Hip-Hop, dj, soul, turntablism, jazz, hip hop, producer, alternative, electronic, 00s, rock, mashup, UK, Mark Ronson, dance, rap, cover, covers, britpop, indie, crossover, brass, brass Bands, horns, jazz funk, funky, london, breakbeat, female vocalists, groove, cool, england, alternative rock, electro, House, Amy Winehouse, chillout, urban, experimental, electronica, new york, american, english, coachella 2008, Soundtrack, remixes, Lollapalooza 2008, european, electropop, hiphop, real shit, beats, ska, pop rock, 10s, brit pop, crazy, Retro, innovative, male vocalists, collaboration, rnb, ronson, rockeN  rOLL :, indie pop, singer-songwriter, favorites, rhythm and blues, happy, Lily Allen, trip-hop, remix, party rap, Uno, DJ set, East Coast, Glastonbury 2007, Since, All, catchy, Them be dancing songs, duet, bom, uno-oldenburg, robbie williams, Great Covers, liverpool, bigbeat, male, Favorite, Brit, amazing, cute, club, under 2000 listeners, radiohead, summer music|
The_Rolling_Stones |classic rock, rock, british, 60s, blues, blues rock, 70s, hard rock, Rock and Roll, the rolling stones, british invasion, alternative, rock n roll, 80s, rolling stones, oldies, psychedelic, rhythm and blues, UK, Psychedelic Rock, pop, 90s, classic, rock'n'roll, blues-rock, indie, Stones, male vocalists, favorites, english, alternative rock, london, British Blues, guitar, legend, 00s, england, Progressive rock, punk, rock and roll party, british rock, britpop, soul, indie rock, 60's, singer-songwriter, funk, country, rock & roll, folk, Rock 'n' Roll, rock-n-roll, legends, keith richards, British Psychedelia, mick jagger, jazz, pop rock, metal, country rock, 1960s, 60s rock, acoustic, Favorite, album rock, Favorite Artists, rhythm & blues, sixties, Awesome, electronic, Grunge, Favourites, punk rock, Pop-Rock, good music, classics, 70s rock, reggae, old school, Garage Rock, Love, male vocalist, jecks, overrated, brit rock, rnb, funky, new wave, glam rock, the stones, favourite artists, United Kingdom, heavy metal, Stoner Rock, cool, indie pop, electronica, sexy, Britrock, emo|
Metallica |thrash metal, metal, heavy metal, hard rock, rock, metallica, speed metal, classic rock, american, 80s, thrash, trash metal, 90s, USA, emo, alternative, classic metal, alternative rock, heavy, Progressive metal, legends, Power metal, favorites, male vocalists, pop, sell out, legend, punk, alternative metal, bay area thrash metal, 00s, Awesome, Nu Metal, California, hardcore, James Hetfield, death metal, guitar, psycho metal, psychometal, symphonic metal, PsychoMetal4Life, Grunge, 80s metal, Trash, Favourites, overrated, indie, Progressive rock, modern rock, instrumental, punk rock, american metal, Favorite Bands, Cliff Burton, black metal, Lars Ulrich, classic, metalcore, Bay Area, seen live, Favorite, los angeles, gods, Melodic Death Metal, pet cemetery, Favorite Artists, Hard, favourite, United States, sellout, us, master of puppets, best, Favourite bands, bay area thrash, Megadeth, FUCKING AWESOME, electronic, hair metal, Stoner Rock, Gothic Metal, my music, female vocalists, rock n roll, industrial, look behind you, Metalica, Love, indie rock, Bands I have seen live, english, Psycho Metal Tag Radio, sellouts, favourite artists, oldies, angry, mainstream, live, Classical|
Katy_Perry |pop, female vocalists, pop rock, indie, rock, katy perry, american, dance, female vocalist, electronic, sexy, electropop, singer-songwriter, female, alternative, guilty pleasure, 00s, katy, USA, dance-pop, hot, fun, California, bitch, Love, mainstream, Pop-Rock, cool, catchy, beautiful, female vocals, indie rock, teen pop, amazing, I Kissed a Girl, dance pop, indie pop, english, diva, Favorite, Awesome, electronica, Guilty Pleasures, female vocal, party, rnb, <3, power pop, legend, alternative rock, Perry, electro, House, female artists, soul, easy listening, Electro Pop, Love it, Hip-Hop, r&b, Rihanna, teenage dream, chillout, great voice, club, Britney Spears, 3, urban, sweet, electro-pop, holloween skitz0rz, Skitz0rz, sunflower, my dance room, World Music, boobs, remix, 2000s, not indie, United States, rhythm and blues, Blonde, Favorite Artists, chill, hip hop, Wanessa, overrated, uitluisteren artist, industrial, hiphop, Fierce, dubstep, dancehall, kate perry, bootylicious, Hot N cold, world, pop princess, Baby love, american pop|
Fall_Out_Boy |pop punk, rock, emo, alternative, punk, punk rock, alternative rock, indie, Fall Out Boy, pop, pop rock, american, Pop-punk, indie rock, not emo, male vocalists, Fueled by Ramen, favorites, hardcore, screamo, Officially Shit, Awesome, fob, chicago, Love, Pop-Rock, emocore, USA, metal, emo punk, 00s, guilty pleasure, punk pop, dance, Favorite, amazing, rapes my ears, Illinois, Emo rock, wristslitters, hard rock, overrated, acoustic, the worst thing ever to happen to music, powerpop, Punk-Rock, power pop, Favorite Bands, indie pop, terrible, Favourites, classic rock, Progressive rock, Hip-Hop, ska, Punk-Pop, metalcore, Grunge, death metal, dance dance, rap, female vocalists, fun, mainstream, Pete Wentz, emo pop, Guilty Pleasures, post-hardcore, catchy, annoying, want to see live, PANIC AT THE DISCO, not punk, electronic, Decaydance, seen live, cool, Favorite Artists, singer-songwriter, my chemical romance, bands, <3, male vocalist, my music, Favourite bands, bands ive seen live, Patrick Stump, softcore, Scene, favourite artists, alt rock, good music, post hardcore, awful, seen in concert, Good Stuff, english, fall, music, hip hop|
